0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0.102605864,0.0,0.0,0.0,0.0,0.0,0.0,0.102605864,0.0,0.1009772,0.0,0.0,0.0,0.39250815,0.0,0.0,0.24918567,0.0,0.0,0.0,0.0,0.0,0.04071661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011400651,0.102605864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102605864,0.0,0.0,0.0,0.1009772,0.0,0.0,0.0,0.3403909,0.0,0.0,0.052117262,0.0,0.0,0.0,0.24918567,0.0,0.0,0.0,0.04071661,0.0,0.0,0.011400651,0.102605864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102605864,0.30130294,0.14169382,0.3403909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011400651
0.12673797,0.0,0.0,0.0,0.0,0.0,0.19144385,0.0,0.0,0.0,0.020320855,0.12352941,0.009090909,0.022459893,0.028342245,0.0,0.044385027,0.0,0.0,0.0037433156,0.0,0.0,0.0,0.10748663,0.0,0.0,0.0,0.019251337,0.0032085562,0.2935829,0.0,0.0064171124,0.12673797,0.0,0.0,0.0,0.0,0.0,0.2197861,0.0,0.0,0.12352941,0.0,0.0,0.031550802,0.0,0.0,0.020320855,0.044385027,0.0,0.0,0.010160428,0.0,0.0,0.0,0.12994653,0.0,0.0,0.0,0.0,0.0,0.2935829,0.0,0.0,0.12673797,0.0,0.0,0.0,0.0,0.0,0.019251337,0.009090909,0.0,0.0,0.19144385,0.0,0.0,0.0,0.12352941,0.0,0.0032085562,0.0,0.0,0.0,0.0,0.028342245,0.010160428,0.044385027,0.020320855,0.022459893,0.0,0.0,0.10748663,0.0,0.0,0.2935829
0.0,0.0,0.0,0.17580341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032136105,0.0,0.08506616,0.0,0.0,0.0,0.009451796,0.028355388,0.06427221,0.0,0.0,0.0,0.0,0.017013233,0.2589792,0.0,0.06427221,0.0,0.19848771,0.0,0.06616257,0.0,0.0,0.0,0.17580341,0.0,0.06427221,0.0,0.08506616,0.0,0.0,0.0,0.124763705,0.0,0.0,0.2589792,0.0,0.0,0.009451796,0.0,0.013232514,0.0,0.1852552,0.0,0.0,0.017013233,0.0,0.0,0.0018903592,0.018903593,0.0,0.0,0.04536862,0.0,0.11342155,0.2589792,0.17580341,0.06427221,0.0,0.0,0.0,0.1852552,0.0,0.06427221,0.0,0.032136105,0.0,0.0,0.018903593,0.0,0.013232514,0.009451796,0.0,0.0,0.0,0.0,0.0,0.017013233,0.0018903592,0.0,0.0,0.0,0.0,0.0,0.04536862
0.0,0.0,0.0675453,0.0,0.0,0.0,0.0,0.024711696,0.0,0.10708402,0.0,0.0,0.0,0.0049423394,0.0,0.06425041,0.0,0.0,0.0,0.098846786,0.0,0.0,0.0,0.0,0.0,0.29324546,0.0,0.0,0.0,0.0,0.26523888,0.07413509,0.0,0.0,0.0675453,0.0,0.0,0.0,0.0,0.13179572,0.0,0.0,0.0,0.06425041,0.0,0.0049423394,0.0,0.098846786,0.0,0.0,0.0,0.29324546,0.0,0.0,0.0,0.0,0.0,0.26523888,0.0,0.0,0.0,0.0,0.070840195,0.0032948928,0.2701812,0.0,0.3607908,0.0,0.0,0.0,0.26523888,0.024711696,0.0,0.0,0.0,0.0,0.0,0.0049423394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070840195,0.0,0.0,0.0,0.0,0.0,0.0032948928
0.0,0.0,0.0,0.19899385,0.0,0.0,0.0,0.0,0.0,0.0,0.050307434,0.0,0.0,0.0,0.0,0.0,0.022917831,0.06651761,0.0,0.009502515,0.0,0.0,0.010620458,0.121296816,0.0,0.0,0.008384572,0.039686974,0.065958634,0.05254332,0.0,0.35327,0.009502515,0.0,0.0,0.20737842,0.0,0.0,0.0,0.0,0.0,0.022917831,0.0,0.050307434,0.010620458,0.0,0.0,0.06651761,0.0,0.0,0.06987143,0.0,0.0,0.121296816,0.0,0.0,0.0,0.08440469,0.0,0.0,0.05254332,0.0,0.02571269,0.27892676,0.022917831,0.009502515,0.010620458,0.19899385,0.065958634,0.0,0.008384572,0.0,0.0,0.044717718,0.0,0.0,0.0,0.0039128005,0.0,0.050307434,0.0,0.0,0.06651761,0.0,0.02571269,0.0,0.0,0.0,0.121296816,0.0,0.0,0.0,0.0,0.0,0.039686974,0.3314701
0.0,0.0,0.1005291,0.0,0.0,0.0,0.0,0.0,0.13492064,0.0,0.0,0.0,0.0,0.0,0.08465608,0.0,0.007936508,0.0,0.0,0.0,0.17592593,0.0,0.0,0.046296295,0.0,0.12301587,0.0,0.0,0.17592593,0.023809524,0.0,0.12698413,0.0,0.0,0.1005291,0.0,0.0,0.17724867,0.0,0.0,0.0,0.08465608,0.0,0.0,0.19973545,0.0,0.0,0.0,0.13095239,0.0,0.0,0.0,0.0,0.005291005,0.0,0.17989418,0.0,0.0,0.0,0.0,0.0,0.09259259,0.015873017,0.013227513,0.0,0.0,0.1005291,0.13492064,0.04232804,0.0,0.08465608,0.0,0.023809524,0.0,0.0,0.2989418,0.17592593,0.0,0.005291005,0.0,0.007936508,0.0,0.0,0.09259259,0.0,0.0,0.0,0.01984127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013227513
0.0,0.0,0.07072772,0.0,0.0,0.0,0.0,0.0,0.0372036,0.0,0.0,0.0,0.0,0.0,0.0,0.042927228,0.13450532,0.0,0.0,0.0,0.0,0.1103843,0.0,0.0,0.040883075,0.0,0.0040883073,0.020032706,0.20973018,0.033524122,0.004905969,0.29108748,0.0,0.0,0.07072772,0.0,0.0,0.0372036,0.07767784,0.0,0.0,0.0,0.13450532,0.0,0.033524122,0.0,0.020032706,0.11651676,0.0,0.0,0.0,0.004905969,0.0,0.007767784,0.0,0.20973018,0.0,0.0,0.0040883073,0.0,0.2739166,0.0,0.0,0.009403107,0.0,0.0,0.07072772,0.0,0.07399836,0.040883075,0.13450532,0.0,0.033524122,0.0,0.0,0.32011446,0.0,0.0,0.007767784,0.0,0.006132461,0.2739166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020032706,0.0,0.0040883073,0.0,0.004905969,0.0,0.009403107
0.0,0.0,0.13517004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044339217,0.0,0.0,0.09169178,0.0,0.0,0.021093413,0.0,0.0,0.0,0.11924236,0.0,0.027120104,0.0017219114,0.0,0.104175635,0.0,0.29272494,0.026689626,0.0,0.136031,0.0,0.0,0.13517004,0.0,0.0,0.0,0.104175635,0.06543263,0.0,0.0,0.09169178,0.0,0.026689626,0.0,0.0,0.14636247,0.0,0.0,0.0,0.0,0.020232458,0.0,0.2742144,0.0,0.0,0.0,0.0,0.0,0.12354714,0.0,0.0,0.012483857,0.0,0.0,0.13517004,0.104175635,0.021093413,0.044339217,0.0,0.0,0.026689626,0.09169178,0.0,0.11924236,0.27249247,0.0,0.0,0.027120104,0.0,0.12354714,0.0,0.020232458,0.0,0.0,0.0,0.0,0.0017219114,0.0,0.0,0.0,0.0,0.0,0.0,0.012483857
0.0,0.0,0.10909091,0.0,0.0,0.0,0.0,0.0,0.0,0.088111885,0.0,0.0041958042,0.03776224,0.0,0.0,0.0,0.0,0.14545454,0.0,0.0,0.05034965,0.0,0.28531468,0.0,0.0,0.047552448,0.10769231,0.0,0.022377623,0.086713284,0.0,0.015384615,0.0,0.0,0.10909091,0.0041958042,0.0,0.088111885,0.0,0.0,0.0,0.18321678,0.0,0.012587412,0.0,0.0,0.33146852,0.0,0.0,0.0,0.0,0.10769231,0.0,0.04055944,0.0,0.0,0.0,0.02097902,0.0,0.086713284,0.0,0.0,0.0,0.015384615,0.0,0.08391608,0.10909091,0.0,0.0,0.0,0.0,0.0041958042,0.088111885,0.0,0.0,0.0041958042,0.04055944,0.0,0.022377623,0.0,0.0,0.14545454,0.0,0.0,0.0,0.0,0.086713284,0.28531468,0.0,0.006993007,0.10769231,0.0,0.0,0.0,0.0,0.015384615
0.0,0.0,0.11416095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03992514,0.003742982,0.0,0.024953213,0.0,0.083593264,0.0,0.20711167,0.0,0.005614473,0.0,0.21958826,0.0,0.0,0.04366812,0.0,0.11416095,0.072364315,0.071116656,0.0,0.0,0.11416095,0.0,0.0,0.0,0.0,0.03992514,0.0,0.0,0.083593264,0.024953213,0.0,0.0,0.17030568,0.0,0.12039925,0.0,0.139738,0.0,0.0,0.0,0.049282596,0.0,0.0,0.1584529,0.0,0.0,0.0,0.0,0.072364315,0.026824703,0.03992514,0.0,0.1977542,0.0,0.0,0.19151591,0.04054897,0.139738,0.0,0.04366812,0.07985028,0.0,0.0,0.0,0.11790393,0.0,0.0,0.0,0.0,0.04429195,0.072364315,0.0,0.005614473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026824703
0.16111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444446,0.0,0.0,0.0,0.058333334,0.0,0.029166667,0.0,0.090277776,0.0,0.11805555,0.0,0.10694444,0.0,0.0,0.09166667,0.0,0.0,0.0,0.0027777778,0.2,0.0,0.097222224,0.16111112,0.0,0.0,0.0,0.0,0.029166667,0.0,0.0,0.20972222,0.0,0.24861111,0.0,0.0,0.07638889,0.0,0.090277776,0.0,0.0,0.0,0.0,0.03888889,0.06944445,0.015277778,0.0,0.0,0.0,0.045833334,0.0,0.0,0.0,0.0,0.015277778,0.16111112,0.0,0.0,0.17638889,0.07638889,0.029166667,0.0,0.044444446,0.0,0.2375,0.06944445,0.0,0.090277776,0.0,0.0,0.0,0.0,0.03888889,0.0,0.015277778,0.0,0.0,0.0027777778,0.0,0.0,0.043055557,0.0,0.0,0.0,0.0,0.0,0.015277778
0.09889706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12757353,0.0,0.0,0.036764707,0.0,0.18970588,0.0,0.0,0.0,0.0014705883,0.24485295,0.0,0.0,0.0,0.16360295,0.0,0.06397059,0.037867647,0.0,0.03529412,0.09889706,0.0,0.0,0.0,0.048529413,0.0,0.0,0.11176471,0.0375,0.0,0.18970588,0.015808824,0.0,0.0,0.23308824,0.0,0.027205883,0.0,0.0,0.0,0.16507353,0.0,0.0,0.0,0.0,0.0,0.06433824,0.0,0.0,0.0,0.0,0.008088236,0.09889706,0.0,0.0,0.0,0.39338234,0.0,0.18970588,0.015808824,0.0375,0.0,0.0,0.16360295,0.0,0.02867647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06433824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008088236
0.0,0.0,0.092042185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08053691,0.0,0.0,0.0,0.07574305,0.036433365,0.0,0.0,0.015340365,0.13998082,0.0,0.020134227,0.0,0.0095877275,0.2885906,0.0,0.0,0.06136146,0.10162991,0.0124640465,0.06615532,0.0,0.0,0.18791947,0.0,0.0,0.0,0.07574305,0.0,0.0095877275,0.13998082,0.036433365,0.0,0.2885906,0.0,0.0124640465,0.020134227,0.0,0.0,0.0,0.0,0.10162991,0.06136146,0.0,0.0,0.0,0.0,0.056567594,0.0,0.008628955,0.0,0.0,0.0009587728,0.015340365,0.0,0.12847555,0.0095877275,0.0,0.0,0.020134227,0.0,0.0,0.093000956,0.0,0.06136146,0.0,0.13231064,0.0,0.0,0.0,0.13998082,0.0,0.008628955,0.0,0.0,0.2885906,0.0,0.0,0.0,0.10162991,0.0,0.0,0.0,0.0,0.0009587728
0.0,0.0,0.20647083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114091106,0.0,0.0,0.0,0.0,0.2669221,0.0,0.0,0.0,0.007662835,0.30481055,0.0,0.0,0.0,0.06641124,0.0,0.0,0.0,0.0,0.021285653,0.008514262,0.0038314175,0.0,0.0,0.21413368,0.0,0.0,0.0,0.0,0.114091106,0.030225627,0.0,0.0,0.0,0.2669221,0.0,0.008514262,0.0,0.30481055,0.0,0.0,0.0,0.03448276,0.0,0.0,0.0,0.0017028523,0.0,0.0,0.0,0.021285653,0.0,0.0,0.0038314175,0.007662835,0.0,0.20647083,0.030225627,0.0,0.0,0.0,0.0,0.0,0.008514262,0.021285653,0.0,0.0,0.0,0.0,0.114091106,0.0,0.0,0.0,0.0,0.0,0.2669221,0.0,0.0,0.3065134,0.0,0.0,0.0,0.0,0.03448276,0.0,0.0038314175
0.11641791,0.0,0.0,0.0,0.0,0.021890547,0.0,0.0,0.022885572,0.0,0.0,0.0,0.04278607,0.0,0.0009950249,0.0,0.0,0.0,0.0,0.08059701,0.0,0.0,0.0,0.0,0.012935324,0.0,0.0,0.04676617,0.0059701493,0.0,0.6318408,0.016915424,0.11641791,0.0,0.0,0.0,0.012935324,0.021890547,0.04278607,0.0,0.022885572,0.0,0.08059701,0.0059701493,0.0,0.0,0.0009950249,0.0,0.0,0.0,0.04676617,0.0,0.0,0.0,0.0,0.2756219,0.0,0.0,0.0,0.0,0.3562189,0.0,0.014925373,0.0019900498,0.24378109,0.04278607,0.0,0.012935324,0.2756219,0.021890547,0.0,0.0,0.0059701493,0.022885572,0.3562189,0.0,0.0,0.0,0.0,0.0,0.0009950249,0.0,0.0,0.0,0.014925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019900498
0.09222423,0.0,0.0,0.0,0.0,0.0,0.0,0.016877636,0.0,0.0,0.0,0.07896323,0.01084991,0.0,0.057866186,0.0,0.0,0.09041591,0.029535865,0.0,0.0,0.0,0.0,0.038577456,0.0,0.0,0.0,0.09463532,0.01084991,0.0,0.22845088,0.25075346,0.09222423,0.0,0.0,0.005424955,0.0,0.07896323,0.0,0.016877636,0.087402046,0.0,0.0,0.033152502,0.101265825,0.0,0.0,0.09463532,0.0,0.0,0.0,0.0,0.0,0.22845088,0.0,0.09885473,0.0,0.0,0.0,0.04400241,0.0,0.118746236,0.0,0.0,0.18022905,0.005424955,0.09041591,0.0,0.0,0.3074141,0.18565401,0.0,0.046413504,0.0,0.0,0.04400241,0.0,0.01084991,0.0,0.0,0.01084991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118746236,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.17964073,0.0,0.0,0.0023952096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074251495,0.0,0.04431138,0.0,0.0,0.0,0.0,0.0,0.12934132,0.0,0.0,0.33413175,0.0,0.0,0.04550898,0.1748503,0.0,0.015568863,0.0,0.0,0.16766468,0.0,0.0,0.0,0.0,0.011976048,0.0,0.074251495,0.0,0.0,0.026347306,0.0,0.0,0.0023952096,0.14730538,0.0,0.0,0.0,0.0,0.0,0.24670659,0.08742515,0.0,0.0,0.04550898,0.14491019,0.0,0.029940119,0.0,0.015568863,0.24670659,0.0,0.46826348,0.074251495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011976048,0.017964073,0.0,0.0,0.0,0.0,0.0,0.08742515,0.0,0.04550898,0.0023952096,0.0,0.029940119,0.0,0.0,0.0,0.015568863
0.0,0.0,0.16084377,0.0,0.0,0.0,0.0,0.0,0.0,0.09228741,0.02834542,0.040870138,0.0,0.0,0.0,0.0,0.0,0.19775873,0.017798286,0.0,0.0,0.04548451,0.0,0.0,0.0,0.0,0.1404087,0.08108108,0.0,0.0,0.15491101,0.040210944,0.0,0.0,0.16084377,0.0,0.0,0.0,0.0,0.09228741,0.0,0.040870138,0.02834542,0.0,0.18457481,0.0,0.0,0.017798286,0.04548451,0.013183916,0.0,0.0,0.0,0.1404087,0.0,0.0,0.0,0.0,0.23599209,0.0,0.0,0.0,0.0,0.040210944,0.058668423,0.0,0.25313118,0.18457481,0.2953197,0.0,0.04548451,0.0,0.0,0.0,0.02834542,0.0,0.0,0.0,0.0,0.0,0.0,0.013183916,0.0,0.0,0.0,0.0,0.08108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040210944
0.0,0.0,0.11938383,0.020539153,0.0,0.0,0.0,0.011553274,0.1758665,0.0,0.0,0.0,0.0,0.0,0.07445443,0.0,0.0,0.0,0.0,0.0,0.0,0.19897304,0.0,0.016688062,0.0,0.0,0.3453145,0.0025673942,0.0,0.011553274,0.0,0.023106547,0.0,0.0,0.11938383,0.0,0.0,0.0,0.016688062,0.0,0.1758665,0.0,0.0077021825,0.0,0.0,0.011553274,0.0,0.0,0.07445443,0.0,0.0,0.020539153,0.0,0.19897304,0.0,0.0,0.0,0.0,0.3453145,0.0025673942,0.0,0.011553274,0.0,0.015404365,0.0,0.0,0.11938383,0.0,0.0,0.0,0.0,0.0,0.0077021825,0.016688062,0.0,0.0,0.0,0.0,0.0,0.0,0.1758665,0.0,0.032092426,0.0,0.0,0.07445443,0.0,0.0,0.0,0.19897304,0.0,0.0025673942,0.0,0.0,0.0,0.37227213
0.0,0.0,0.069935694,0.03456592,0.0,0.0,0.0,0.1278135,0.0,0.023311896,0.0,0.17041801,0.0,0.0,0.0,0.0,0.011254019,0.35691318,0.0,0.0,0.0,0.0,0.0,0.0,0.1800643,0.0,0.008842444,0.0,0.0,0.003215434,0.0,0.013665595,0.0,0.0,0.06028939,0.0,0.0056270096,0.0,0.0,0.03456592,0.0,0.003215434,0.0,0.1278135,0.009646302,0.0,0.0,0.0,0.03456592,0.0,0.17041801,0.001607717,0.0,0.0,0.0,0.0,0.35691318,0.0,0.008842444,0.0,0.1744373,0.0,0.0,0.012057878,0.0,0.0,0.0659164,0.0,0.0,0.0,0.0,0.003215434,0.0,0.0,0.0,0.0,0.1278135,0.0,0.03456592,0.0,0.011254019,0.001607717,0.0,0.0,0.0,0.0,0.1800643,0.0,0.0,0.35691318,0.008842444,0.0,0.0,0.1744373,0.023311896,0.012057878
